transcript_id,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
AT1G63420.2,12,15,18,19,0,24,115,1,0,45,4,0
AT5G51970.2,375,990,2574,1671,934,935,872,307,474,539,1286,1735
AT5G51970.1,4497,4922,3235,3854,4364,4591,4402,4772,3757,5998,7326,5327
AT1G52690.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G52690.1,0,0,326,0,0,6,0,0,10,0,0,0
AT5G56190.1,423,336,307,232,245,424,312,478,204,303,347,524
AT1G67920.1,54,39,48,95,49,124,53,51,32,134,121,109
AT5G56190.3,0,58,80,0,0,0,6,5,0,6,31,7
AT5G56190.2,243,497,423,699,327,418,330,392,435,420,667,625
AT5G56190.5,0,19,5,0,0,0,4,5,0,4,71,6
AT1G71800.1,495,386,426,365,92,321,370,501,251,332,393,349
AT5G56190.7,97,6,231,17,4,99,93,39,63,34,130,35
AT5G56190.6,67,37,106,18,17,72,254,5,25,67,74,3
AT4G22285.2,23,15,0,0,19,38,0,0,0,65,60,24
AT3G56390.1,0,0,0,4,0,0,0,0,0,0,0,0
AT4G22285.1,1601,1735,1907,1379,1591,1385,1513,1509,1102,1448,1999,1862
AT3G00985.1,1,0,3,0,0,0,0,1,0,0,0,0
AT2G38185.4,2,0,0,0,0,0,0,0,0,0,3,0
AT3G22072.1,250,194,194,226,17,306,266,303,214,311,283,157
AT2G38185.1,255,239,330,216,130,223,342,106,183,350,269,368
AT2G38185.2,34,23,11,47,30,45,12,188,9,13,131,7
AT2G38185.3,35,39,0,0,10,29,12,32,7,18,7,7
AT1G09547.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G36940.1,1247,1393,1471,1188,674,1271,1310,1268,939,1282,1452,1280
AT4G29470.1,6,4,0,3,5,0,0,5,4,3,3,0
AT4G29470.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G01580.1,183,186,192,100,124,179,164,164,119,119,129,176
AT1G19710.1,558,730,805,612,548,664,588,624,481,692,899,804
AT3G56730.4,0,0,0,7,0,14,0,18,0,0,5,0
AT5G05653.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G07779.1,35,38,38,43,21,41,22,33,16,16,38,44
AT2G37340.2,299,337,98,306,138,239,202,241,164,322,501,414
AT2G37340.3,290,360,367,430,439,367,475,522,388,556,538,467
AT2G37340.1,2758,3060,3386,2835,3499,2493,2663,2441,2056,2735,3792,3794
AT2G37340.6,52,177,105,99,74,177,100,147,100,228,127,167
AT2G37340.4,16,20,32,12,9,31,18,14,4,39,23,6
AT2G37340.5,15,16,23,10,7,21,9,12,3,25,13,6
AT4G06995.1,6,11,4,0,4,7,4,2,3,0,5,11
AT5G01790.1,650,572,749,512,70,518,534,450,310,378,406,308
AT3G04380.1,61,49,24,0,0,37,95,162,10,23,104,76
AT3G04380.3,0,35,0,20,8,0,0,0,0,0,0,0
AT3G04380.2,55,89,215,127,0,121,90,0,65,113,132,167
AT3G04380.5,9,0,0,0,0,0,0,0,0,5,0,0
AT3G04380.4,0,4,0,3,8,5,4,2,5,3,2,4
AT3G04380.6,0,9,24,8,101,3,4,0,5,3,2,4
AT5G42280.1,0,0,0,0,0,0,31,0,0,0,0,0
AT5G42280.2,94,194,162,109,187,121,138,162,92,139,167,174
AT3G28530.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G01220.2,36,67,29,10,0,45,27,32,85,43,37,26
AT4G01220.1,507,441,572,481,387,386,424,561,377,395,466,465
AT4G08097.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G27860.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G13440.1,5100,5432,6363,4656,5239,4927,5450,4836,3500,5376,6183,5691
AT3G47640.1,466,283,371,314,138,271,322,362,215,254,279,244
AT5G45570.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47640.3,0,0,0,0,0,0,0,0,0,0,0,0
AT3G47640.2,0,2,0,0,1,0,0,0,0,0,0,0
AT3G60800.1,673,647,820,847,567,752,750,651,607,822,1002,869
AT5G11870.2,0,0,9,0,0,0,0,0,3,8,0,0
AT5G11870.1,10,0,23,21,7,29,13,0,5,8,11,0
AT5G03335.1,0,0,0,0,0,2,0,0,0,0,0,0
AT4G30100.2,156,317,303,82,147,354,48,192,58,348,458,56
AT4G30100.1,4635,5202,5381,4997,3435,5073,5108,4644,3765,4995,5948,5613
AT1G08607.1,0,0,0,0,0,0,3,0,0,0,0,5
AT3G18340.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G39785.4,36,20,31,40,79,40,60,38,22,36,72,44
AT4G16840.1,113,139,233,149,95,193,161,148,76,199,348,298
AT5G39785.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G39785.3,73,92,30,275,71,175,17,48,109,422,30,42
AT5G05880.1,61,45,23,60,41,43,21,46,49,62,45,33
AT5G39785.1,3,4,1,0,2,43,50,1,4,0,2,1
AT1G54953.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31090.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36490.1,3581,3875,3928,3154,2791,3105,3569,3402,2637,3544,3538,3775
AT5G46450.3,420,362,726,441,458,201,456,361,369,828,924,877
AT1G30545.2,112,55,101,77,53,44,67,96,52,86,113,83
AT1G30545.1,5,91,38,62,53,100,51,33,47,40,27,63
AT3G28080.1,182,402,143,148,24,151,132,469,267,272,175,170
AT3G28080.2,0,0,0,0,0,0,0,0,0,12,0,0
AT3G28080.3,107,86,197,106,18,217,226,66,37,164,253,133
AT3G28080.4,59,70,121,56,39,107,88,51,94,120,197,66
AT3G05180.1,1222,1219,1255,991,386,1038,1275,1097,926,993,1345,974
AT3G28080.6,155,71,148,124,55,134,113,44,50,37,12,64
AT3G28080.7,107,22,142,94,28,105,114,48,7,12,97,102
AT3G28080.8,5,12,2,1,0,10,8,10,12,23,9,2
AT2G23000.1,4124,4717,5190,4184,2112,4414,4643,3436,2731,2964,3659,3676
AT2G23000.2,324,380,344,293,121,362,205,273,134,956,1353,203
AT3G26610.1,7,0,0,0,0,0,0,12,0,0,7,4
AT5G18748.1,0,0,0,1,0,1,0,1,0,0,0,0
ATCG00900.1,3595,3270,3542,3009,633,3453,3540,3677,2754,3533,3291,2692
AT3G22690.3,142,0,0,0,0,0,0,0,0,0,0,0
AT1G06877.1,4,1,1,0,1,0,2,0,0,1,4,2
AT3G22690.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G63030.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G63030.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G76000.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G78600.1,215,318,258,209,272,228,262,233,215,280,302,295
AT2G32770.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G32770.2,16,25,10,10,10,7,12,9,6,12,8,31
AT2G32770.3,61,40,76,60,25,53,69,83,64,47,47,34
AT4G15410.1,764,966,1069,747,571,766,818,788,695,741,893,834
AT2G02970.1,1538,1664,1680,1394,1582,1575,1614,1400,1250,1852,2076,1920
AT3G05510.2,22,0,80,15,0,30,0,11,0,0,36,0
AT3G05510.1,335,326,355,293,315,295,380,370,325,388,344,463
AT4G13520.2,142,146,188,142,169,141,107,109,112,183,155,224
AT1G67520.2,71,38,0,60,74,52,158,0,40,0,47,30
AT4G13520.1,1826,1804,2055,1686,1488,1701,1781,1660,1438,1826,2160,2114
AT4G24680.5,75,57,63,115,17,10,42,111,46,49,32,237
AT4G24680.4,573,502,1517,1026,409,1252,633,431,672,452,978,798
AT1G17020.1,27,55,97,20,29,56,36,18,26,24,60,72
AT4G24680.1,5,6,3,2,3,1,3,10,10,0,18,18
AT4G24680.3,1624,1919,701,1117,1385,1487,2634,1720,1435,1939,2803,365
AT1G48950.1,1056,1103,1123,789,473,865,937,1003,745,924,1040,982
AT4G15990.1,51,20,43,38,49,92,20,53,31,68,20,54
at1g09817,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38240.3,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07263.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G02320.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G20650.1,190,191,224,142,178,215,124,108,112,123,287,215
AT2G20650.2,134,189,227,155,64,127,176,207,81,227,152,187
AT2G48150.1,0,35,4,0,3,3,0,0,0,0,8,11
AT5G64710.1,198,193,120,142,0,125,198,155,131,148,183,198
AT4G23270.2,0,356,450,389,0,215,0,0,0,1502,482,222
AT3G04410.1,0,0,0,0,0,0,0,5,2,0,0,2
AT2G32560.1,2446,3070,2951,2809,1604,3459,2551,2837,2312,3212,3525,3467
AT2G32560.2,1390,926,1601,1200,541,1004,1388,1007,693,630,1263,668
AT5G46700.1,656,669,822,568,627,653,744,655,472,545,674,741
AT1G19250.1,0,0,4,1,0,0,0,58,0,0,0,0
AT3G49550.1,129,89,168,124,135,90,119,103,93,130,141,170
AT4G00400.1,2968,3516,3511,2964,3223,3177,3099,2974,2138,3025,3770,3351
AT4G38590.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38590.2,0,0,7,0,0,4,0,0,7,0,0,0
AT5G39560.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02985.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23370.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G23650.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G29530.1,103,136,120,30,69,85,106,90,32,136,108,127
AT4G29530.2,12,13,17,34,20,45,12,7,15,24,22,7
AT2G41850.1,0,3,0,0,0,0,0,0,0,0,0,0
AT1G50820.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G79540.1,603,568,581,461,350,418,542,513,330,501,639,587
AT4G08495.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G25080.1,998,985,1181,894,933,829,817,836,501,849,922,984
AT1G79860.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G64830.2,60,77,70,32,0,88,33,346,0,281,61,68
AT3G32930.2,2698,2429,2683,2300,1799,2529,2793,2518,2285,2690,2924,2852
AT1G03160.2,1,70,45,1543,18,394,1299,1516,3,605,313,0
AT1G03160.3,1729,1614,1565,560,139,779,960,667,205,1043,1352,1000
AT3G04320.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G03160.1,1471,2174,1075,915,3452,661,539,440,2179,1839,2632,2619
AT1G60070.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G60070.1,4196,4444,4771,3931,2556,3826,4307,4234,3075,4199,4774,4338
AT5G67240.4,69,16,22,1,13,2,29,1,9,2,1,1
AT1G09313.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07295.1,0,0,0,0,6,0,0,0,0,0,0,0
AT1G12020.1,650,686,752,508,373,532,502,597,435,564,790,703
AT5G56030.2,0,2,19,0,13,7,7,4,0,0,0,0
AT1G63205.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G67240.1,1699,2045,2070,1388,1186,1369,1766,1685,1353,1765,2134,2045
AT5G26210.1,1988,2165,2235,1893,2079,1803,1931,1861,1481,1929,2663,2652
AT5G56030.1,28150,34167,35144,26163,31719,23813,25706,23152,16715,21715,27672,24052
AT2G20490.2,62,61,47,102,33,90,64,103,61,45,82,61
AT2G20490.3,50,59,102,62,45,48,39,82,42,81,34,34
AT1G76950.1,1892,2265,2169,1910,1314,1818,1844,1694,1452,2023,2322,2196
AT2G20490.1,1696,1197,1523,1278,464,1488,1700,1648,1170,1426,1424,1281
AT1G47490.2,480,671,611,704,173,1020,685,550,450,619,707,530
AT1G15650.1,0,0,0,0,0,1,0,0,0,0,0,0
AT1G47490.1,4061,4047,4766,3056,2608,3031,3976,3940,2911,3791,3950,3910
AT2G08535.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G27150.2,70,0,0,0,0,0,0,0,0,138,0,0
AT2G27150.3,411,175,260,257,166,371,191,149,111,26,268,671
AT4G14750.2,270,47,47,4,41,1,7,0,65,28,15,243
AT2G27150.1,628,1138,1542,892,1094,1081,1054,1021,1055,1682,1419,1236
AT2G27150.6,44,0,0,0,0,0,0,0,0,26,0,0
AT3G62830.1,1719,2047,2095,1264,1656,1479,1697,1571,1220,1821,2359,1887
AT2G27150.4,114,97,23,171,18,28,129,106,16,169,270,104
AT2G27150.5,87,91,11,181,13,32,114,105,13,32,230,89
AT3G05590.3,50,26,48,46,233,41,88,241,84,80,239,94
AT3G05590.2,234,151,198,207,486,151,195,508,105,191,368,141
AT3G05590.1,20331,22587,23167,18600,19243,16816,19351,18698,15040,19726,25785,25063
AT1G25141.1,13,21,26,25,13,11,22,9,14,23,21,17
AT5G23280.1,1768,1843,2335,1532,650,1537,1902,1567,1302,1598,1911,1477
AT3G29796.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25515.1,295,326,397,294,159,303,299,305,202,274,334,288
AT1G30110.1,226,189,178,135,84,113,131,169,146,136,219,191
AT5G56450.1,365,396,396,263,354,288,311,345,245,341,519,430
AT1G21730.1,646,797,709,501,395,589,778,674,575,764,936,859
AT1G30110.2,0,0,0,0,0,0,0,0,0,0,0,0
AT2G25560.1,615,735,813,570,381,518,481,620,420,603,770,664
AT4G11930.1,0,0,0,0,4,0,0,0,0,0,0,0
AT1G76480.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G30500.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57400.1,3557,3757,4521,4273,3006,4617,3720,3613,2986,4439,5847,4597
AT1G49840.1,967,1170,1053,1074,1357,1134,1174,1186,990,1266,1829,1561
AT2G31310.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02420.1,23,40,61,57,21,61,29,45,9,39,37,58
AT1G61275.1,1,10,10,2,3,11,8,5,6,8,7,5
AT2G08045.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42720.1,21,32,29,48,15,65,46,42,28,31,61,51
AT1G65330.1,5,6,4,5,0,14,0,0,3,0,4,10
AT1G32770.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G31300.1,423,438,460,309,247,326,404,414,302,364,426,459
AT2G31300.2,0,0,0,25,0,0,1,0,1,0,0,0
AT3G23170.1,322,418,400,326,311,438,403,410,350,360,490,328
AT1G80760.1,2534,3053,3499,2320,2182,2305,2749,2621,2007,2299,2454,2999
AT2G38840.1,1058,1306,1285,968,682,990,1193,1048,768,1017,1414,1122
AT2G38840.2,4,5,6,0,0,7,0,0,0,3,9,5
AT5G14400.4,0,0,0,0,0,0,0,0,0,0,0,3
AT2G07240.1,0,0,0,0,0,0,0,0,0,0,0,4
AT5G02810.1,1528,1873,2049,1871,973,2006,1651,1386,1430,2145,2416,1925
AT5G02810.2,1034,945,1015,663,1579,305,1274,1477,939,1284,1776,2210
AT4G34570.2,61,19,68,113,0,151,43,61,103,113,151,327
AT5G66080.2,6,16,0,8,0,6,8,2,8,5,9,7
AT1G11460.1,16,12,6,0,0,9,0,7,4,0,0,15
AT5G07180.2,46,25,15,14,199,57,51,5,20,28,11,6
AT3G46980.4,234,313,736,548,89,243,258,530,422,205,281,475
AT1G66460.2,0,0,3,51,50,21,14,5,4,2,7,4
AT1G66460.3,63,79,87,30,33,72,50,62,24,45,22,75
AT1G66460.1,0,0,0,22,0,15,7,0,0,23,31,12
AT3G46980.6,4,49,4,7,1,77,116,22,10,18,34,0
AT3G46980.1,256,52,89,288,540,193,320,415,258,494,545,404
AT5G38197.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G08750.4,11,54,15,68,54,42,3,35,17,14,17,31
AT1G08930.1,2065,3287,2275,1079,4052,1144,3016,3789,2201,5663,3879,5593
AT1G08930.2,726,0,925,2532,0,2709,0,0,553,1874,5389,2872
AT4G27490.1,202,168,260,172,241,276,162,87,156,230,254,264
AT5G02200.1,20,10,26,9,12,17,3,14,6,16,26,8
AT3G45680.1,214,300,331,210,154,146,268,284,191,232,234,246
AT4G27490.2,0,0,0,13,11,6,0,28,21,0,11,14
AT4G27490.5,4,0,3,4,0,6,3,5,0,2,3,0
AT4G27490.4,177,351,207,207,276,170,377,174,172,256,465,400
AT4G27490.7,5,3,2,6,12,18,6,8,5,7,2,10
AT4G27490.6,1,4,0,15,11,10,0,32,22,0,14,16
AT1G70580.4,1533,1424,230,139,237,970,986,388,113,359,990,199
AT4G34570.5,5,4,3,58,0,4,21,5,35,3,43,6
AT1G70580.2,1237,1626,522,2292,227,1975,385,1124,529,1808,1781,1090
AT1G70580.3,258,823,91,23,6,15,129,147,3,154,531,103
AT2G09675.1,0,0,4,6,0,3,0,4,0,0,0,3
AT4G37608.1,72,65,116,46,68,69,65,44,56,69,95,75
AT4G37608.2,0,7,0,10,18,7,3,0,0,0,3,1
AT5G08055.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G72770.5,488,309,387,1196,1541,1054,288,323,162,1169,3142,600
AT1G72770.4,620,348,475,2718,2340,1202,250,388,207,2939,4237,414
AT1G72770.3,54,0,0,112,585,0,0,12,144,152,0,0
AT1G72770.2,982,428,624,860,568,1525,754,382,899,1076,537,943
AT1G72770.1,2925,4603,5537,1286,859,1841,4251,4080,2807,1635,1038,5509
AT1G11870.3,245,0,0,0,0,0,301,0,6,631,0,208
AT1G11870.2,52,1160,1600,1153,1322,1867,669,845,1666,237,1076,615
AT1G11870.1,1743,1400,603,737,65,378,944,1146,214,1123,1879,1210
AT5G43430.3,36,55,0,0,0,0,29,17,22,21,26,34
AT5G43430.4,156,412,191,152,355,218,210,270,271,108,498,488
AT1G11870.6,338,47,88,44,43,2,41,125,83,97,43,98
AT1G11870.5,104,76,350,231,140,69,332,174,96,301,49,368
AT1G11870.4,227,101,241,115,77,64,429,142,16,368,52,371
AT2G02635.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G68862.4,51,39,45,14,13,52,56,44,23,1,72,10
AT1G68862.2,20,20,33,12,11,9,43,24,34,23,23,23
AT1G68862.3,5,38,37,40,4,15,30,18,14,32,14,27
AT1G68862.1,10,0,21,12,8,0,22,5,19,32,5,39
AT5G35380.1,0,5,0,0,0,0,0,0,0,0,0,0
AT3G12540.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G02390.1,330,494,457,454,547,511,336,378,250,459,652,577
AT3G60490.1,49,22,41,33,39,16,32,42,18,52,74,62
AT4G09680.1,87,1,1,59,0,91,64,0,0,2,0,0
AT3G13240.1,77,52,77,37,19,61,55,59,55,57,46,52
AT3G13240.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G57820.1,0,10,0,0,0,0,0,0,0,0,0,0
AT2G38360.1,707,610,868,577,335,629,714,578,424,621,569,625
AT2G04050.1,168,380,293,241,326,232,224,250,398,630,1007,1119
AT4G23271.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06410.1,336,212,297,315,158,281,333,330,198,251,341,320
AT3G25760.1,514,419,548,1289,457,976,603,481,469,2385,2590,2148
AT5G08750.7,7,0,0,0,1,5,0,0,2,0,4,4
AT2G32080.2,1441,1966,2045,1347,1047,1395,1354,1365,1277,2333,2489,2107
AT1G67623.1,0,0,0,7,0,0,0,0,0,0,3,0
AT2G32080.1,2022,1739,2189,2038,1182,2008,2238,1773,1356,1912,2732,2105
AT1G32060.1,100224,105500,120134,95492,72178,104594,100283,94576,72379,91036,108021,90821
AT1G80390.1,0,0,3,0,0,3,7,16,0,0,0,0
AT1G19397.1,89,98,106,129,86,152,104,75,103,143,166,110
AT2G37580.1,18,23,78,27,17,59,32,20,37,47,73,39
AT5G43780.1,1535,1842,2213,2135,1463,2067,1930,1914,1270,2447,3006,2852
AT5G19380.1,374,342,442,385,197,293,376,215,349,275,437,406
AT5G19380.2,3,77,0,2,1,89,63,168,1,73,0,3
AT2G20080.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37340.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G20080.3,0,0,0,0,0,0,0,0,0,0,0,0
AT5G65670.2,56,87,79,45,70,32,55,81,42,46,69,52
AT4G06165.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01295.1,6,8,16,4,14,0,5,24,4,13,6,16
AT5G08750.1,430,576,690,482,288,340,413,568,344,509,805,552
AT4G21100.1,2149,2278,2469,1917,1457,1687,2055,2032,1531,2037,2638,2602
AT4G12150.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G26510.4,138,168,115,125,184,114,375,127,3,28,470,267
AT4G26510.3,843,655,1083,884,304,1127,858,726,754,968,1091,1018
AT4G26510.2,845,1099,701,707,769,354,253,791,507,695,557,599
AT4G26510.1,88,83,285,95,0,182,77,60,77,134,117,27
AT5G50790.1,0,4,16,0,8,4,11,0,0,15,0,0
at2g03445,0,0,0,0,0,0,0,0,0,0,0,0
AT2G07642.1,4,3,4,3,3,4,4,4,3,4,5,3
ATMG01080.1,85,135,97,97,82,114,82,81,80,84,83,123
AT3G56200.1,1293,1717,1732,1805,1231,1546,1472,1382,1091,1612,1962,1366
AT5G63420.1,2798,2796,2983,2296,2140,2289,2618,2635,2013,2773,3263,2975
AT3G47010.1,325,366,366,229,118,264,283,361,294,410,459,419
AT1G71200.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G06166.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42440.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09660.3,76,86,176,164,179,124,213,167,114,111,243,75
AT1G70980.1,978,934,1025,1043,1245,902,997,1008,812,1380,1677,1544
AT1G27670.1,8,4,23,9,7,9,0,9,4,24,17,15
AT1G01490.1,3441,3596,4095,3411,4130,3607,3442,3287,2519,4040,4404,3945
AT5G07590.3,394,153,569,443,337,397,458,453,315,261,457,480
AT5G07590.2,0,323,0,0,0,0,0,0,16,107,0,0
AT5G07590.1,1,0,1,1,1,0,0,3,0,2,0,0
AT3G59650.1,484,487,591,399,290,407,478,513,362,482,558,538
AT1G01490.2,329,352,384,432,247,324,359,400,308,292,565,337
AT3G59650.2,2,20,23,2,5,5,2,2,2,12,2,18
AT5G47840.1,6230,7707,8079,6768,6553,6606,7110,7117,5331,7451,9367,8564
AT5G56160.3,89,47,0,0,0,91,0,0,23,0,26,18
AT2G01760.1,373,491,586,304,179,359,454,361,318,546,726,613
AT2G01760.3,51,0,0,0,0,4,6,0,0,8,0,14
AT2G01760.2,61,46,72,153,198,117,25,180,99,8,33,26
AT5G08200.1,736,647,873,670,413,673,686,630,530,761,859,705
AT2G35387.1,2,0,2,0,0,0,2,0,0,5,4,3
AT3G25719.1,0,0,0,0,0,0,1,0,0,0,0,0
AT4G37580.2,14,12,1,19,9,17,49,18,17,5,21,13
AT4G36880.1,28,53,54,18,36,18,4,39,27,63,27,66
AT4G37580.1,253,284,325,314,394,299,270,336,237,316,280,329
AT1G79130.1,0,0,5,4,0,0,0,0,0,0,0,0
AT1G53633.1,29,10,16,11,10,3,9,0,6,0,8,29
ATCG01000.1,1830,1892,2094,1407,1146,1515,1807,1967,1424,1696,1577,1441
AT5G64610.1,1231,1378,1511,1327,1009,1042,1326,1218,809,1308,1530,1613
AT5G36228.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34040.1,2217,2449,2834,2248,1568,2613,2496,2429,2030,2552,3295,2798
AT2G02290.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46260.1,1639,1635,1856,1784,1552,1555,1876,1821,1343,2394,2838,2370
AT5G57887.1,63,80,106,78,22,130,119,113,72,119,66,128
AT4G32535.1,15,17,25,2,4,9,18,8,14,18,5,4
AT3G63420.1,388,488,456,248,285,474,313,408,321,552,749,510
AT2G46630.1,1069,914,1242,549,232,754,983,943,606,678,523,524
AT3G56190.1,3616,3975,4036,3282,1779,3782,3377,3622,2467,4302,4989,4491
AT3G18820.1,2206,2566,2967,2299,2465,2137,2444,2370,1678,2900,3229,2729
AT1G16905.1,0,0,0,4,0,0,0,0,0,0,0,0
AT5G53170.1,8507,9636,10564,8184,7748,7955,8953,8564,6632,8894,10800,9895
AT2G02310.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G28860.1,0,0,0,1,0,0,0,0,0,1,0,1
AT4G27510.2,0,8,0,0,0,20,9,9,0,0,6,10
AT2G42130.5,60,93,67,50,133,43,44,72,17,803,110,194
AT2G42130.4,2326,3067,2980,2519,2464,2940,3026,2059,2105,372,3593,2576
AT5G47680.1,1431,1660,1793,1454,2577,1265,1620,1578,1251,1694,2208,2158
AT2G42130.1,48,20,85,127,16,82,64,96,26,101,122,44
AT2G42130.3,158,224,79,124,379,71,103,410,42,501,600,292
AT2G42130.2,535,431,300,557,323,171,0,526,195,1834,403,950
AT4G22105.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G60810.2,8,28,17,3,0,22,15,16,0,2,1,48
AT1G06020.1,25,29,32,14,15,73,28,29,11,21,29,32
AT3G07405.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G17040.1,9226,10614,11631,9118,8267,9060,10026,9441,7690,10469,14024,12029
AT3G03905.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00830.1,1791,2560,2595,2140,2049,2128,2364,1370,1701,2592,2973,2685
AT4G13670.3,153,144,210,222,430,117,131,135,84,82,118,141
AT1G65470.1,1016,959,1128,759,876,826,956,867,665,923,1054,1061
AT1G65470.2,0,0,8,18,0,72,0,0,88,11,0,0
AT2G08820.1,0,0,0,0,0,0,0,0,0,0,2,0
AT4G00830.3,0,0,0,0,0,0,18,18,0,0,0,0
AT4G11880.4,0,0,0,0,0,0,0,0,0,0,0,0
AT5G62000.1,691,2911,3534,553,579,318,603,1612,534,1368,4466,6798
AT5G24165.1,0,14,0,16,0,0,985,0,0,7,23,1135
AT5G40315.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00830.4,0,0,0,0,0,0,0,13,0,0,0,0
AT5G24165.2,5396,5079,6567,5414,5304,5860,4655,5065,4536,5843,7791,5568
AT1G75300.1,17,25,35,48,19,23,32,24,10,39,33,43
AT4G00830.5,0,22,10,0,11,30,14,16,1,14,18,0
AT2G16990.6,0,6,6,0,0,4,7,20,7,14,15,61
AT2G16990.7,11,0,4,0,7,12,7,0,9,57,4,29
AT2G16990.4,5,0,15,41,8,7,8,0,22,27,14,5
AT2G44650.1,5940,6735,7295,5524,7811,5448,5674,5728,4279,5806,7769,7331
AT2G16990.2,75,42,153,105,120,176,41,29,71,68,241,172
AT2G16990.3,15,0,16,10,3,9,42,0,9,28,29,7
AT2G16990.1,0,163,0,50,0,0,39,62,0,48,0,0
AT3G54320.5,1,1,1,0,11,0,5,4,0,6,12,1
AT1G75860.2,105,270,146,315,208,323,647,125,265,332,98,340
AT2G16990.8,0,0,0,0,6,0,37,30,0,0,0,0
AT1G75860.1,497,432,586,290,204,309,0,445,249,293,631,335
AT1G23820.1,2360,2566,3102,2424,3010,2105,2490,2611,1848,2390,3415,3067
AT2G14560.4,51,71,24,46,6,6,40,119,29,61,25,36
AT5G15240.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G23820.2,2057,2228,2258,1848,1924,1859,2066,1735,1461,1976,2536,2602
AT2G14560.1,344,464,489,182,131,480,87,676,258,359,727,192
AT2G14560.3,533,978,530,386,268,201,241,970,466,1888,114,631
AT2G14560.2,0,0,61,0,0,28,20,0,54,44,80,0
AT5G45510.1,5212,6361,7158,6436,5153,5754,5352,5328,4186,7465,8879,7471
AT4G37420.1,0,0,12,0,0,0,4,3,4,0,5,0
AT2G14880.2,13,69,20,13,22,7,31,23,9,21,3,0
AT2G14880.3,28,51,48,0,26,28,18,11,10,48,3,7
AT2G14880.1,3452,3492,3811,2950,2021,2678,3093,2995,2420,2831,3548,3442
AT3G46580.1,311,313,297,251,405,271,310,363,246,343,436,448
AT1G04643.1,0,4,0,0,0,0,2,2,7,0,0,0
